transaction_id,timestamp,originator_account,originator_company,originator_SIC,originator_country,beneficiary_account,beneficiary_company,beneficiary_SIC,beneficiary_country,currency,amount,transaction_description,label
T00481,2025-05-21 21:40:08,GB74JQGX42589467963899,Hayden-Frye,8221,AE,GB12GWXQ26910653923758,Baldwin-Daugherty,7311,SG,AED,102588.02,Loan Repayment,1
T00482,2025-04-14 15:14:43,GB97CATC93752936577342,Perez Group,7372,RU,GB79LGYX39555569621131,Short PLC,6021,CN,RUB,100315.84,Salary Payment,1
T00483,2025-08-14 16:59:21,GB61WGOO02342724672440,"Harrington, Vaughn and Mendez",6021,SG,GB55PSRW69415493961137,Miller LLC,5812,UK,SGD,11888.54,Insurance Premium,0
T00484,2025-06-16 20:22:44,GB11XKYG94510274403244,Lowe-White,7372,DE,GB44MJMN99017559860290,Lara Group,5411,CN,EUR,188280.77,EMI Payment,1
T00485,2025-03-24 14:13:17,GB44EBNZ32480320633013,Vargas Ltd,5812,IN,GB07UOAD53084381235335,Morales-Smith,6021,UK,INR,161048.98,Paying Rent,1
T00486,2025-08-05 06:07:49,GB74XEWV77212738678138,"Jones, Noble and Rodriguez",5411,AE,GB85VDDW99354716375691,"Gray, Davis and Rodriguez",6211,CN,AED,18619.68,Insurance Premium,1
T00487,2025-01-13 09:00:39,GB86PRSU46352807247717,Perez-Mcdaniel,7372,UK,GB70TUQP45390451041350,"Henry, Paul and Rivera",7311,RU,GBP,194684.05,Loan Repayment,1
T00488,2025-06-09 20:45:18,GB71OQRP44885526721586,Rodriguez-Garcia,6021,IN,GB97CBFK84253546813708,"Howell, Martin and Harris",6021,UK,INR,194428.63,EMI Payment,1
T00489,2025-03-18 01:59:03,GB74BRFZ39294595473464,Wagner-Ryan,6211,UK,GB27MOIR04287121268899,"Roy, Oliver and Rodriguez",5411,RU,GBP,139999.51,Retail Shopping,1
T00490,2025-08-06 06:36:53,GB52OUPO67565840344216,"Elliott, Dudley and Robinson",6211,AE,GB24ACZT67629429097554,Dean-Collins,5812,SG,AED,144464.96,Loan Repayment,1
T00491,2025-01-17 20:56:35,GB98WTCF83190017432958,Mccarthy PLC,7372,IN,GB64HPQN96684184544470,Cortez LLC,6021,RU,INR,23871.94,Retail Shopping,1
T00492,2025-02-12 01:23:13,GB34ORRO88893317489677,Farmer Group,7372,SG,GB10JVYA33046016605179,"Simon, Robinson and Brown",5812,RU,SGD,125480.45,EMI Payment,1
T00493,2025-03-25 06:03:05,GB81GCJS40122322033155,"Krause, Nichols and Davila",6211,RU,GB25OKTR99986424995447,Nelson Group,7372,AE,RUB,193505.7,Subscription Service,1
T00494,2025-05-14 03:27:24,GB44LCEU06346525862671,Murphy Ltd,8221,US,GB87FOPY17572252857376,"Rodgers, Kane and Williams",6021,DE,USD,45492.84,Travel Booking,0
T00495,2025-01-27 01:18:31,GB36WVWQ54403898352442,"Brennan, Robinson and Ortega",7311,BR,GB72JYFC65853974762103,Robertson-Grant,7311,SG,BRL,68916.57,Donation,1
T00496,2025-08-18 01:34:11,GB24AYWW36007194429828,"Reese, Jones and Miller",5812,SG,GB22YETR58278770354231,Parker-Cummings,5812,UK,SGD,196314.38,EMI Payment,1
T00497,2025-08-21 22:06:18,GB24ZHVL52283821936451,Smith-Harris,6211,UK,GB93WGHD86702798333276,"Burke, Roy and Rodriguez",7372,DE,GBP,34663.51,Paying Rent,0
T00498,2025-08-13 18:45:14,GB88VTGM26135749548886,Powell and Sons,6021,IN,GB07BURZ51194257410313,"Armstrong, Sullivan and Hubbard",6021,ZA,INR,149967.11,Retail Shopping,1
T00499,2025-08-04 00:04:43,GB65UIHQ44482218164493,Lee-Jones,4813,US,GB25ITAL04634378947222,"Walters, Webster and Keller",5411,ZA,USD,128837.61,Utility Bill Payment,1
T00500,2025-05-23 05:05:15,GB69KRED04380865949982,Diaz LLC,7372,SG,GB28WCZN50590789744370,Willis-Colon,7311,ZA,SGD,178402.61,EMI Payment,1
T00501,2025-04-12 03:15:40,GB95UHNM91019313321470,Jimenez-Vaughn,6021,DE,GB38QGZD57948607765615,Reynolds LLC,6021,DE,EUR,127059.2,Donation,1
T00502,2025-02-17 03:08:15,GB45GSFW87984286307376,"Johnson, Walker and Roman",5812,ZA,GB52SYWO42837671279753,Adams-Jones,7311,CN,ZAR,60541.69,Utility Bill Payment,1
T00503,2025-04-14 09:45:33,GB23HRJG38230021417834,Velasquez-Foster,8221,US,GB20KPFO44199158801756,Blevins-Nixon,7372,AE,USD,99209.27,Insurance Premium,1
T00504,2025-03-24 07:01:21,GB12YRDU15358376841007,Johnson-Gardner,5411,BR,GB74GMED02318028569297,"Gay, Fields and Young",4813,BR,BRL,78967.87,Paying Rent,0
T00505,2025-08-12 09:44:49,GB50OMGC86641369470480,Calderon Inc,7372,IN,GB36KVTZ14200106694198,"Owens, Grant and Garner",5411,ZA,INR,65076.25,Utility Bill Payment,0
T00506,2025-02-01 11:55:32,GB85EDAT28514896411752,Miller Group,4813,US,GB82GPCS28810603460069,Anderson-Small,7372,UK,USD,1411.02,Insurance Premium,0
T00507,2025-01-18 23:09:19,GB78GUVT44667333517638,Frazier Group,5411,AE,GB30BCQZ87176055706344,Powell Inc,5812,US,AED,24093.12,EMI Payment,1
T00508,2025-01-24 15:23:21,GB41BYAH47040858780220,"Barnes, Carlson and Brooks",4813,SG,GB60MVEK36417931052619,Cole-Powers,7372,SG,SGD,136551.76,Subscription Service,1
T00509,2025-08-17 01:32:00,GB31FFFW29718494548956,Johnson Group,7311,IN,GB21EFVT51638724333684,"Huffman, Smith and Brown",5812,IN,INR,17708.25,Utility Bill Payment,0
T00510,2025-01-01 03:39:31,GB04LUDC56793507875760,Price-Beasley,6021,SG,GB15BZFH15618497154094,Davis-Walker,5411,IN,SGD,188764.9,Travel Booking,1
T00511,2025-03-11 13:34:01,GB17GUYH99379165604096,Reynolds Ltd,5812,BR,GB53SGIH27994257960212,"Phillips, Wu and Mills",4813,UK,BRL,147416.57,Utility Bill Payment,1
T00512,2025-04-09 00:06:12,GB26KEFU44212908830990,Mckenzie LLC,5812,DE,GB64KYRZ68101294679053,Trevino-Blake,5812,US,EUR,6827.48,Donation,0
T00513,2025-04-18 22:23:36,GB76QBMA56786376490337,Kent Ltd,8221,RU,GB75OWRA07682269793241,Burch Inc,6021,AE,RUB,66389.02,Paying Rent,1
T00514,2025-07-14 11:53:01,GB69JYQW16204357641637,Harper PLC,7372,DE,GB26XGYS32022146417306,Cobb Ltd,7311,RU,EUR,15883.55,Subscription Service,1
T00515,2025-05-03 11:21:44,GB65PBVV27426356972065,"Patel, Morris and Barrett",7372,DE,GB25OHHR93475108130652,Harvey-Mitchell,8221,IN,EUR,70984.48,Donation,1
T00516,2025-01-23 00:53:52,GB79PJEI66341289310076,Heath PLC,5812,ZA,GB64HQJA20585074369303,Wilson-Green,7372,AE,ZAR,177647.54,Retail Shopping,1
T00517,2025-04-12 02:41:22,GB41NZLA28694654543364,"Dixon, Burns and Dean",5411,IN,GB86YXQF19592808092101,Jacobs Ltd,6211,US,INR,96805.03,Utility Bill Payment,0
T00518,2025-08-14 17:08:43,GB11QOMZ64916402257493,Wilson-Cunningham,5411,IN,GB56TLSV95388389037711,Williams-Wilson,5812,UK,INR,196758.98,Paying Rent,1
T00519,2025-07-11 00:33:55,GB02KQZL05200695008544,Sharp-Irwin,5812,RU,GB33QODZ08595179147119,Allen-Walton,7311,IN,RUB,188973.98,Travel Booking,1
T00520,2025-07-25 19:58:30,GB16DNVC72675442882445,"Perry, Clark and Gonzalez",5411,BR,GB77CMYW24755193270037,"Barnes, Mack and Foster",7311,SG,BRL,145186.85,Travel Booking,1
T00521,2025-03-01 21:35:59,GB45QEJV26398268477336,"Mendez, Lyons and Gates",5812,RU,GB67LJRB44253641586522,Jackson-Chandler,5411,SG,RUB,111769.02,Salary Payment,1
T00522,2025-04-04 09:45:01,GB80JWYE15600758634906,Steele Inc,7311,IN,GB55HFXN01499997794525,"Martin, Reed and Thompson",4813,SG,INR,156689.86,Retail Shopping,1
T00523,2025-05-23 10:59:59,GB09WFNT94002642025940,Montoya-Rice,8221,ZA,GB61BMBD49067905456460,Norris Ltd,7372,RU,ZAR,52221.33,Travel Booking,1
T00524,2025-05-19 09:54:44,GB88HBIG16507830491488,Turner-Baker,5411,IN,GB50EQNE41533148478420,"Olson, Hall and Mejia",7311,BR,INR,134985.86,Subscription Service,1
T00525,2025-08-17 20:05:14,GB56TYIZ62738623970800,"West, Ortiz and Walters",8221,CN,GB66ELTZ15244007047086,Foster PLC,6021,CN,CNY,137324.3,Paying Rent,1
T00526,2025-06-30 03:29:04,GB54ABGL39891912975988,Bolton-Barker,7372,RU,GB90XQHA42999614778318,Peterson PLC,5411,AE,RUB,26540.91,Loan Repayment,1
T00527,2025-04-02 17:46:10,GB30XUTD27587008753290,Anderson Inc,7372,IN,GB04VYFM04529213861718,"Woods, Faulkner and Hawkins",4813,IN,INR,65570.31,Subscription Service,1
T00528,2025-07-21 06:29:38,GB22UOFT67603924389468,"Duncan, Smith and Wong",6021,AE,GB18YVDP99364157361003,"Cooper, Lozano and Robbins",7372,AE,AED,21977.35,Loan Repayment,1
T00529,2025-01-28 03:22:23,GB60BHYS60411156617879,Hudson-Li,6021,IN,GB35QIKQ19875430045356,Russell LLC,6211,US,INR,8133.2,Credit Card Payment,0
T00530,2025-02-04 01:57:14,GB42IZRX26965831006755,Wilson-Green,7311,CN,GB59TEGA06460378177945,"Harris, Oneill and Smith",8221,CN,CNY,174331.87,Utility Bill Payment,1
T00531,2025-06-29 18:43:52,GB52RTEB17430184812385,Adams Group,7372,ZA,GB74SXZO25410973352822,Garza and Sons,7311,UK,ZAR,24506.26,Travel Booking,0
T00532,2025-05-17 16:54:12,GB94SGFS40398285048869,Jackson-Pace,6021,AE,GB04YHII79064771634798,Heath Group,8221,RU,AED,176828.37,Paying Rent,1
T00533,2025-03-05 05:31:25,GB61DJCB21636001808698,Lee Ltd,6211,BR,GB49MYKO27238477308798,"Conner, Schwartz and Banks",6021,SG,BRL,179643.1,Retail Shopping,1
T00534,2025-03-06 02:13:11,GB03LVLW80319274075593,Wilcox-Hoover,5812,SG,GB60PMAP03730078570653,Harvey LLC,7372,UK,SGD,189828.98,EMI Payment,1
T00535,2025-01-02 10:38:44,GB81BFWO02451655422170,"Tapia, Taylor and Johnston",5411,ZA,GB78JKLW50455975627557,Hopkins Ltd,4813,US,ZAR,70972.07,EMI Payment,0
T00536,2025-06-09 05:08:51,GB83UHTK82276398891091,Jones-Cummings,6021,CN,GB04YNNS23338917274154,"Chang, Mitchell and Campbell",7311,RU,CNY,180794.78,Loan Repayment,1
T00537,2025-06-08 16:53:12,GB08YNCA78698065754958,"Gallegos, Smith and Curtis",6211,AE,GB20EHWG55206125352493,"Mckenzie, Taylor and Young",7311,DE,AED,148326.81,Donation,1
T00538,2025-08-10 22:52:51,GB36HLGE89834061342559,Hood-Smith,5411,UK,GB85KKSP05381119004594,"Tate, Wilson and Mitchell",5411,SG,GBP,46494.39,Utility Bill Payment,0
T00539,2025-08-17 18:36:44,GB27VXRF88958863845636,Nelson Inc,7311,RU,GB39WQNQ27944785037631,Johnson-Friedman,8221,UK,RUB,172695.62,Subscription Service,1
T00540,2025-07-29 11:52:28,GB20EHLW24040607897467,"Ray, Sosa and Richardson",8221,CN,GB38JAIZ48803903128295,Brown-Lopez,4813,CN,CNY,165951.93,Subscription Service,1
T00541,2025-03-13 03:23:10,GB74EFDD22962493950031,"Silva, Hernandez and Wilson",4813,AE,GB26ZDFV90264669376319,Rogers PLC,7372,IN,AED,8662.21,Credit Card Payment,1
T00542,2025-04-17 14:57:53,GB93EZIL24052348626716,"Moore, Williams and Johnson",4813,US,GB47DFLE57791140781664,Jackson Group,7372,CN,USD,71310.16,Credit Card Payment,1
T00543,2025-03-08 21:16:03,GB50EWSJ78732873423803,Hart LLC,6021,DE,GB65NFNR21043211869811,Martinez PLC,7311,AE,EUR,147447.75,Retail Shopping,1
T00544,2025-01-29 17:28:03,GB23VVBZ88285992457332,"Young, Richards and Richards",5411,SG,GB86MIKT28271801291611,"Hodges, Clark and Flores",6211,AE,SGD,76816.36,Retail Shopping,1
T00545,2025-08-03 14:25:16,GB37ZWAG43713687616079,"Perry, Johns and Leach",5411,US,GB86JAXC10944431075005,"Gallagher, Mcfarland and Robertson",6021,DE,USD,191427.39,Retail Shopping,1
T00546,2025-05-19 01:46:11,GB10PSIL52526811107581,Hobbs LLC,6021,SG,GB30DZAU20174626086771,Gomez-Nelson,4813,US,SGD,166516.49,Loan Repayment,1
T00547,2025-08-18 19:27:07,GB33LLSA11792416365274,Bennett-Diaz,7311,BR,GB72ZKPB30538110904296,Johnson Inc,8221,ZA,BRL,108564.28,Donation,1
T00548,2025-06-27 02:26:19,GB35AQJO37395756060843,Hughes-Oneill,6021,UK,GB24ZKSC86090378909438,Kaiser Inc,5411,US,GBP,99856.34,Retail Shopping,0
T00549,2025-07-26 01:36:28,GB14NHQS72392524669935,"Rodriguez, Ashley and Crawford",4813,BR,GB41DERV27726634092251,Rose-Ramirez,7372,IN,BRL,10697.18,EMI Payment,0
T00550,2025-01-21 09:08:04,GB40GUGR26044485898758,Cruz-Bishop,6211,IN,GB35HVKJ27757346848059,"Rice, Griffin and Christian",6211,IN,INR,20125.77,Subscription Service,0
T00551,2025-05-04 15:07:28,GB58RMHP19587590795378,Roman-Reynolds,4813,RU,GB67AQVH52436271083843,"Simpson, Jenkins and Morse",5812,DE,RUB,49351.97,Credit Card Payment,1
T00552,2025-07-10 07:12:36,GB44GDPK87999702725161,Valentine-Crawford,5812,SG,GB47PQZG22618058565484,"Johnson, Harmon and Pratt",7311,ZA,SGD,41977.01,Retail Shopping,0
T00553,2025-06-28 06:00:10,GB74HZGW23964879912146,Hamilton and Sons,8221,DE,GB89NNII23733273899801,Salinas Ltd,5812,RU,EUR,6760.14,Salary Payment,1
T00554,2025-07-22 08:17:50,GB08PLGQ73808931429259,Sosa-Gonzalez,5812,CN,GB49UUYF72403110178114,"Snow, Osborne and Pope",4813,IN,CNY,95852.03,Retail Shopping,1
T00555,2025-02-18 18:03:25,GB45JGON32219748306679,Parsons-Ford,7372,BR,GB84IDKA51357773629864,Williams PLC,7372,AE,BRL,127519.48,Utility Bill Payment,1
T00556,2025-05-17 05:47:29,GB80WTQQ63022656621013,"Ramos, Wang and Graves",8221,BR,GB47KOES34090528768944,Powell PLC,8221,DE,BRL,17770.93,Salary Payment,0
T00557,2025-05-11 16:33:04,GB77OXTA89956211444649,"Clark, Gallegos and Fisher",7372,CN,GB35XOSS56104375894446,Fowler Group,5812,IN,CNY,190454.66,Paying Rent,1
T00558,2025-01-12 05:04:41,GB80EMAN79000185948815,Gonzalez-Chandler,5411,AE,GB22PJJG00898792645429,"Meyer, Arnold and Nelson",6021,DE,AED,181213.94,Paying Rent,1
T00559,2025-05-23 06:12:51,GB22MXWZ96584028203008,"Moreno, Neal and Roberts",4813,IN,GB09TSSF08247093719786,"Miranda, Tapia and Casey",6021,US,INR,175472.08,Insurance Premium,1
T00560,2025-07-29 07:08:55,GB68ZQMQ50588394088242,Smith PLC,5812,RU,GB37CCQV97078548362101,Schultz LLC,6211,ZA,RUB,168072.81,Loan Repayment,1
T00561,2025-05-19 06:17:14,GB41WKGW16525212968769,Bowers LLC,6211,DE,GB62OCYA58909298127662,Lyons Group,6211,UK,EUR,97385.4,Insurance Premium,0
T00562,2025-08-10 06:20:11,GB04QFUW51265913375516,Tucker PLC,6021,ZA,GB35CREH84716768382642,Rodriguez PLC,7372,DE,ZAR,181629.76,Credit Card Payment,1
T00563,2025-07-09 22:17:49,GB67WEWF52107334986398,"Erickson, Miller and Acosta",7372,US,GB66GSLE97794791634167,"Massey, Wells and White",7311,CN,USD,175987.98,Retail Shopping,1
T00564,2025-06-19 07:45:39,GB31ENKY77297523525470,Rodriguez-Shaw,5812,UK,GB61NLFO84493174752643,"Olson, Harris and Torres",4813,RU,GBP,18747.16,EMI Payment,1
T00565,2025-04-30 16:50:21,GB48OLRW01823237909123,"Miller, Harris and Mooney",4813,ZA,GB11VYCB80954307185465,Anderson-Williams,8221,RU,ZAR,145224.11,Loan Repayment,1
T00566,2025-07-07 18:06:47,GB04RJCV67714873995650,Mercado-Medina,7372,AE,GB19EESI62680204473031,Wilson and Sons,6021,IN,AED,137623.3,Salary Payment,1
T00567,2025-04-03 15:54:40,GB69RCVP65787338824043,"Smith, Miller and Myers",7372,RU,GB42HKFK72099280743324,Bowen PLC,8221,DE,RUB,18548.23,Salary Payment,1
T00568,2025-01-02 04:16:02,GB53XSFW87590585433243,Obrien PLC,5411,UK,GB96FFAE89572789401332,Ryan and Sons,5812,BR,GBP,164936.07,EMI Payment,1
T00569,2025-07-30 03:05:06,GB71BXQV32414209481437,Harrell-Garza,6211,DE,GB31LSTD71414283984159,Thomas-Clayton,7372,CN,EUR,168617.04,Paying Rent,1
T00570,2025-08-09 02:44:17,GB33PWKR73236381334660,Massey-Stewart,5812,ZA,GB05VCOY99423061005905,Mclaughlin-Luna,7311,AE,ZAR,36309.61,Donation,1
T00571,2025-08-13 08:40:09,GB98BEQE40674120582242,Andersen LLC,4813,CN,GB62QKOY88700784983003,Johnson-Thomas,8221,UK,CNY,36688.46,Salary Payment,1
T00572,2025-02-09 05:00:02,GB32XMQS41940905878911,Brown-Mendez,5411,AE,GB57HCHR72249769686847,"Beck, Cox and Mcbride",6211,CN,AED,117684.42,Credit Card Payment,1
T00573,2025-02-21 21:10:23,GB63YCQX38241054112162,Walsh and Sons,5411,DE,GB76UQWF00356754077066,Barry-Poole,7311,RU,EUR,140148.7,EMI Payment,1
T00574,2025-07-13 12:22:49,GB62EUZX79045001907396,Graves-Espinoza,5812,DE,GB82CPAJ19220859112071,Lee-Lopez,5812,IN,EUR,157334.36,Retail Shopping,1
T00575,2025-06-16 02:49:44,GB41FDIM65828199566758,Davis-Bailey,5812,RU,GB55HYCQ30242289011401,Perez-Flores,4813,AE,RUB,3183.82,Loan Repayment,1
T00576,2025-08-23 18:34:54,GB80FSOT01859727323918,Adams-Powell,5411,SG,GB95IXZX33005207861952,"Hall, Williams and Thomas",5812,RU,SGD,171438.92,Paying Rent,1
T00577,2025-02-15 06:44:00,GB08ITVN10686777455748,Cohen Inc,7372,UK,GB44UFTK37755284416383,Martinez-Burke,5411,DE,GBP,185935.11,Paying Rent,1
T00578,2025-08-01 06:18:52,GB50UCTX11712335796605,Watson Group,6211,US,GB89PQUM23151930690767,"Hughes, Gomez and Barnett",4813,ZA,USD,156389.13,Retail Shopping,1
T00579,2025-07-12 16:05:24,GB40CYXQ28927504233260,"Horn, Dennis and Lang",6211,ZA,GB90MFGE29397177165004,Murphy Group,6021,SG,ZAR,132840.75,Credit Card Payment,1
T00580,2025-06-04 06:57:16,GB94EQPW17214487791492,"Pearson, Anderson and White",7311,RU,GB34JXGF38660690321268,Peterson-Frost,6211,UK,RUB,174476.08,Travel Booking,1
T00581,2025-04-03 22:12:16,GB65LXWT12551190579254,Stark-Krause,7311,IN,GB95SEZV00965069390331,Guerrero-Prince,6211,UK,INR,193794.2,Donation,1
T00582,2025-06-09 17:18:42,GB95QTZN62735165730806,Campbell-Rangel,5411,US,GB72YJAD24814072591092,Thomas-Woods,7311,UK,USD,91726.6,Credit Card Payment,0
T00583,2025-04-11 17:21:58,GB03SWQT03356642710608,Stone PLC,4813,RU,GB91WMXP21969695434609,Carter-Brown,4813,CN,RUB,91474.34,Utility Bill Payment,1
T00584,2025-02-23 04:47:20,GB65GXXH24095756057082,Moss-Keller,6021,BR,GB23IMIM98595487510044,Green Inc,6211,CN,BRL,151741.68,Donation,1
T00585,2025-04-28 06:44:49,GB79JWBC76047379522470,Conway-Boone,5411,AE,GB22DAOW07660895724920,"Brown, Moore and Austin",6211,BR,AED,60300.35,Retail Shopping,1
T00586,2025-06-22 07:20:49,GB36VTJX66409447280596,Williams Inc,4813,US,GB48KUCU73928982518518,Hampton LLC,6211,RU,USD,168644.11,Salary Payment,1
T00587,2025-06-03 07:50:06,GB93YYMN63697329487940,Davis PLC,6211,IN,GB84CLYW03975673644139,Allen and Sons,6021,US,INR,84942.23,Credit Card Payment,0
T00588,2025-06-30 16:56:54,GB57VGUT91473009348960,Reynolds LLC,7311,CN,GB54SEON74447155002088,"Fischer, Anderson and Evans",7311,DE,CNY,46327.25,Paying Rent,1
T00589,2025-01-25 04:38:45,GB90STWF13732155437362,Haynes-Hodges,4813,ZA,GB57MFBJ04534666252725,Patterson Ltd,6211,DE,ZAR,155379.75,Donation,1
T00590,2025-02-05 18:00:07,GB09RRPA93166174729496,Phillips PLC,8221,DE,GB38YPCU43963884731955,Stephenson Ltd,6021,RU,EUR,85025.91,Travel Booking,1
T00591,2025-06-18 05:28:16,GB61CDXS15637150528544,Herrera-Arnold,8221,DE,GB15EWUO82948147371306,Salas-Peterson,6021,BR,EUR,46253.55,Credit Card Payment,0
T00592,2025-08-06 20:00:50,GB37TFNF79664021903427,White-Murphy,7311,DE,GB97LUCZ59205495138823,Terry Inc,7372,RU,EUR,190995.62,Retail Shopping,1
T00593,2025-05-17 02:18:45,GB71XPPQ38001323970132,"Brown, Foster and Clay",4813,ZA,GB07DXTJ99856855010670,Williams PLC,5812,ZA,ZAR,179357.52,Credit Card Payment,1
T00594,2025-06-22 07:35:50,GB85TFME32743256065677,Stevenson Ltd,6021,IN,GB06IJQU38320208819319,Ford-Scott,6211,BR,INR,8542.01,Donation,0
T00595,2025-08-19 01:37:56,GB89AUZX42507921318417,"Williams, Higgins and Wilson",7372,IN,GB61EGZP97792638563529,Castaneda Group,6211,US,INR,64100.51,Retail Shopping,0
T00596,2025-07-01 11:21:07,GB04XDRX50306969115313,White-Cole,7311,BR,GB74DIVS56473663087687,Hunter-Holloway,7372,DE,BRL,151725.91,Loan Repayment,1
T00597,2025-01-09 05:41:56,GB46LPPO73452565124319,Suarez-Knox,5411,BR,GB87ADUI76696543819015,Ross LLC,7372,BR,BRL,14040.8,Donation,0
T00598,2025-08-03 12:39:32,GB14VMNI34213306539643,Vega PLC,6021,RU,GB72ENTR51452909367757,"Austin, Smith and Castro",8221,US,RUB,50462.16,Utility Bill Payment,1
T00599,2025-05-06 17:34:00,GB04JAQO23732227987341,"Wong, Beck and Gordon",6211,IN,GB10UICB31562240388479,Phillips Inc,7372,BR,INR,136449.95,EMI Payment,1
T00600,2025-05-15 14:57:18,GB91QDKN87146850674149,Lopez PLC,8221,DE,GB27JXMT15256374362613,Ruiz LLC,6021,SG,EUR,175087.51,EMI Payment,1
T00601,2025-08-13 09:26:09,GB24VDME34586137622047,Hughes Ltd,5812,AE,GB57UFJD21312220590415,Rivera-Hayes,4813,US,AED,69579.89,Loan Repayment,1
T00602,2025-05-18 14:49:16,GB59MYMO67041270062216,"Harris, Richardson and Gomez",6021,AE,GB42RXJR73673782542216,"Mccarty, Adams and Acosta",5812,IN,AED,113858.96,Credit Card Payment,1
T00603,2025-03-04 11:45:21,GB65EUXZ25556399486180,Frazier Ltd,6021,IN,GB58FSZN57935307719555,Barnes-Smith,6211,ZA,INR,41023.93,Credit Card Payment,0
T00604,2025-05-23 12:14:35,GB66WDVF69247125939361,Howard-Ryan,6021,US,GB25IXXP72345450349377,"Bennett, Williamson and Bailey",8221,CN,USD,35733.6,Donation,1
T00605,2025-06-06 13:43:20,GB42RFIB67330395833404,"Williams, Hunter and Trujillo",4813,SG,GB55BLDG09202752634940,Wilson and Sons,7311,US,SGD,3513.66,Insurance Premium,0
T00606,2025-07-15 11:19:14,GB48JZSS80945084674147,"Hartman, Frazier and Davis",8221,SG,GB54CLAO38634991793349,Henderson-Evans,5812,UK,SGD,90734.34,Salary Payment,0
T00607,2025-06-03 23:24:51,GB46BQMP68840775430752,Smith-Campbell,6021,BR,GB96OUQE22266124048847,"Flowers, Crawford and Cortez",8221,RU,BRL,26218.71,Subscription Service,1
T00608,2025-01-07 12:02:36,GB43VPPT09693593471678,Green LLC,4813,IN,GB28HRWY30958367125822,Gibson-Fowler,5812,RU,INR,38394.87,Credit Card Payment,1
T00609,2025-05-29 14:51:58,GB04RSYR06316920841976,"Duran, Travis and Turner",5411,AE,GB85XFGK13318552573852,Cook LLC,6211,RU,AED,191048.68,Loan Repayment,1
T00610,2025-05-02 00:47:19,GB94QOEQ15868912916293,Williamson-Bradford,7372,RU,GB58RECO14659869180763,"Romero, Chapman and Higgins",8221,SG,RUB,102227.38,Subscription Service,1
T00611,2025-05-17 17:04:01,GB95KCDX40003369536791,Cruz-Valentine,4813,ZA,GB56KBSS62238812209249,Sherman-Rose,7311,DE,ZAR,107980.97,Donation,1
T00612,2025-06-25 12:59:55,GB32LMFX18096411219653,Martinez-Sharp,6021,CN,GB62EUZL42892413823109,Morton-Rivera,6211,IN,CNY,19531.26,Utility Bill Payment,1
T00613,2025-03-20 03:35:13,GB73GBGV59733111391420,Sloan and Sons,6021,CN,GB13JHSA80445776748108,Ford LLC,7311,BR,CNY,35485.3,Subscription Service,1
T00614,2025-07-23 23:43:10,GB13HXLX91327683517763,Sawyer-Gray,6211,IN,GB47GSZW10361354699545,Rodriguez-Mitchell,4813,RU,INR,195321.88,Salary Payment,1
T00615,2025-02-18 18:16:23,GB77SMEX07306562361666,Baker Inc,8221,UK,GB78DVQO30180182599527,French-Reed,4813,ZA,GBP,98964.05,Retail Shopping,0
T00616,2025-04-01 14:24:11,GB72IIXO70549320406151,"Morris, Perkins and Espinoza",5411,SG,GB06QRZC66046803007207,"Mueller, Zuniga and Foley",5411,ZA,SGD,112103.16,Donation,1
T00617,2025-07-10 15:23:14,GB45RUSW81188000067620,Ferguson LLC,7311,BR,GB30JFFA18854469973637,Martin-Ferguson,6021,UK,BRL,168456.29,Credit Card Payment,1
T00618,2025-05-26 19:20:50,GB52ZBZU84443446835245,Lara-Calderon,7372,SG,GB73BLCO83326657691759,Flores-Stevenson,4813,ZA,SGD,176691.12,EMI Payment,1
T00619,2025-07-17 06:49:07,GB51LVIA15151622762795,Stephens-Elliott,7372,BR,GB06IXEH50528528201600,Meza Group,4813,US,BRL,93843.03,Salary Payment,0
T00620,2025-08-15 00:17:12,GB17ABOC19544673383913,Harper Inc,6211,RU,GB10XBBU98495722142507,Hancock Group,5411,SG,RUB,144586.16,Credit Card Payment,1
T00621,2025-07-08 19:22:05,GB80OBTO90067192499780,Lopez PLC,6021,CN,GB51PVFI72013543696982,Avery Ltd,6211,IN,CNY,142294.59,Salary Payment,1
T00622,2025-06-16 09:46:35,GB88LCQK61817348446003,Allen-Lee,8221,US,GB27JEXS30642137944893,Harris PLC,7311,DE,USD,64708.67,Paying Rent,0
T00623,2025-06-28 09:45:56,GB79XURA21371461212082,"Luna, Washington and Collins",4813,AE,GB83MXXV05680515161679,"Rios, Christensen and Thomas",6211,CN,AED,8340.66,Donation,1
